,CD,BA
AC087463.3,0,0
NPAP1,0.000402435506041437,0
SNRPN,5.27470615204566,5.24281694487071
AC090983.1,0.00361788463621967,0.0046611645326223
SNURF,0.906169427903448,0.862736113772766
SNHG14,4.67740379048598,4.57941185908707
AC124312.2,0.0385227642678825,0.0309108708718358
AC124312.3,0,0
AC124312.5,0.0020110558868329,0.00107699078236105
UBE3A,6.40190682488129,6.48805187492373
AC100774.1,0.120039516100721,0.11555501634809
LINC02250,0.0100273628504638,0.00680740245350938
ATP10A,3.52701209859663,3.42209812735697
AC023449.2,1.1594198390307,1.11817408811396
AC016266.1,0.000402435506041437,0.000359086266834661
LINC02346,0.0525621467710586,0.0591065127487861
AC100836.1,0,0
LINC00929,0.0020110558868329,0.0017945382365862
AC012060.1,0.00120696990003879,0.000718083179468902
LINC02248,0.000402435506041437,0
AC009878.2,0,0
GABRB3,0.0338124445755478,0.027391400033453
AC009878.1,0.00160906891309431,0.00143580911993593
AC011196.1,0,0
GABRA5,0,0
GABRG3,0.000804758785195764,0.00143580911993593
GABRG3-AS1,0,0
AC144833.1,0,0
AC104002.1,0,0
AC104002.2,0,0
AC104002.3,0,0
AC021979.1,0,0
AC021979.3,0.000804758785195764,0.00143580911993593
AC021979.2,0,0
OCA2,0.000402435506041437,0.000718083179468902
AC090696.1,0,0
HERC2,5.25982419260998,5.26584979567439
GOLGA8F,0,0
GOLGA8G,0.00120696990003879,0.0017945382365862
GOLGA8M,0.0365619996906341,0.0442071009997289
GOLGA8M.1,0.0187941569418012,0.0217423270281919
GOLGA6L7,0.0255321973349271,0.0330184395551184
AC174469.1,0,0.000359086266834661
APBA2,0.543808577233465,0.431092234338739
AC127522.1,0.00120696990003879,0.00107699078236105
FAM189A1,0.145734373287716,0.137595467487019
NSMCE3,4.89779399403297,4.97304276319738
AC107980.1,0.0626174016631022,0.0442071009997289
AC102941.1,0,0
AC102941.2,0.000804758785195764,0
AC022613.1,0.0028146939659842,0.0017945382365862
TJP1,1.28431375092133,1.29455192687012
AC022613.3,0.00722671929726788,0.00251172898451452
AC022613.2,0.00682618317343863,0.00573468260173569
AC111152.2,0,0
GOLGA8J,0.0199855119236184,0.0238633224055911
GOLGA8T,0,0.00143580911993593
AC120045.1,0,0.000718083179468902
LINC02249,0.00762714425092236,0.0132270252400112
CHRFAM7A,0.0267180034025934,0.0245696284953965
GOLGA8R,0.974743220887809,0.986798513463662
AC127502.2,1.5318304319242,1.50353466989615
AC026150.1,0.0148158534003372,0.0171361118225168
GOLGA8Q,0.0718373801152948,0.0786226598588629
GOLGA8H,0.0116252929752104,0.00859349827727261
AC026150.3,0.230167697458794,0.221613218961233
AC091057.3,0.0408721695385877,0.0445553523134677
AC091057.2,0.543532458590499,0.540323285089053
AC091057.6,3.42985473979816,3.40487510741242
ARHGAP11B,1.02762449716953,1.02011699907697
FAN1,3.59317308335033,3.62169035841804
MTMR10,2.12279328700936,2.17230582827733
AC009562.1,0.000402435506041437,0
TRPM1,0.0020110558868329,0.00251172898451452
LINC02352,0.80544297884476,0.796253592012456
AC012236.1,0.014018874551475,0.0157158510055595
KLF13,6.91136210233945,6.98761779015981
OTUD7A,2.36837340546855,2.27967520247935
CHRNA7,0.00401931234861838,0.0046611645326223
AC139426.2,0,0
GOLGA8K,0.00241293088367391,0.00322856338062023
GOLGA8O,0.459679318060373,0.485459279930845
LINC02256,1.03215823422467,1.01087938039676
AC123768.4,0.131842548610476,0.119527393957811
AC123768.3,0.921125504034627,0.924209203290773
GOLGA8N,0.462310954854974,0.423882327338057
AC123768.2,0.129268873859889,0.14085639819519
ARHGAP11A,5.39600405514409,5.44584410555259
AC123768.5,0.405404986873482,0.379849424207578
SCG5,0.54408464303996,0.503051214060936
AC123768.1,0.00522292574068956,0.00680740245350938
AC090877.2,0.0179993733791466,0.0118029090027179
GREM1,0.303423305258358,0.297503888488981
FMN1,0.731980592888627,0.755778125764723
AC055874.1,0.000402435506041437,0
RYR3,0.31058082031714,0.3301514300091
AC010809.3,0.155524219264513,0.17179192358766
AC010809.2,0.53355682684183,0.555064386472148
AC010809.1,0.0991489627394135,0.0874378345337035
AVEN,4.61243053574852,4.77123768923443
CHRM5,0.208386370978141,0.201453485582678
AC009268.2,0.108139123087501,0.100560419638698
AC009268.3,0.00401931234861838,0.00322856338062023
EMC7,6.36062530607049,6.41919170640684
PGBD4,2.4734979779658,2.43232025415813
KATNBL1,5.60119466345206,5.68407328656242
EMC4,6.0977460699494,6.17339221095433
SLC12A6,3.84749109432191,3.81565798944249
AC079203.2,0.00882775270752281,0.008236455967549
NOP10,8.04419313836726,7.96689752548815
NUTM1,0.0259275743295068,0.0263338823720442
LPCAT4,2.68141288157792,2.59813504377766
GOLGA8A,5.56199570996331,5.69654362536014
GOLGA8B,4.78982573418965,4.66875894363016
LINC02252,0,0.0017945382365862
AC100834.2,0.00160906891309431,0.00358684705736849
GJD2,0,0
AC087457.1,0.00160906891309431,0.00143580911993593
ACTC1,0.000402435506041437,0.00215317817667045
AQR,5.40069927569369,5.4130273088711
ZNF770,5.4592063164764,5.5037978179153
AC114546.1,0.0541136780074033,0.0421158259207263
AC114546.2,0.00522292574068956,0.0050190926531371
NANOGP8,0.0020110558868329,0.00251172898451452
AC021231.1,0.00802745809609658,0.00573468260173569
DPH6,3.81041838434882,3.8513533215341
DPH6-DT,0.0478975164011272,0.0528882635817023
LINC02853,0,0.00251172898451452
AC021351.1,0,0
AC087516.1,0,0.000359086266834661
AC087516.2,0,0
C15orf41,2.42822581806221,2.45914906982817
AC013640.1,0.00361788463621967,0.00287019070441118
AC018563.1,0,0
MEIS2,0.842501844139177,1.02489022678356
AC078909.1,0.0459494603058088,0.0452516028498172
AC078909.2,0.00160906891309431,0
AC068875.1,0,0.000359086266834661
TMCO5A,0,0
LINC02345,0.000804758785195764,0.00143580911993593
LINC01852,0.0517857549871977,0.0466430966925171
AC087473.1,0.13917070676919,0.142158709478149
SPRED1,0.549319881253168,0.656062928957347
FAM98B,5.43442049507757,5.44439325913696
RASGRP1,6.65331752031353,6.59242709600467
AC116158.3,2.13823570499858,2.13297261931032
AC116158.1,0.492091625686193,0.508110481271014
AC116158.2,0.285372602841519,0.284883816516664
LINC02694,4.13278012587594,4.10476721312483
AC022929.1,0.166683095033756,0.179423256998878
AC022929.2,1.99766064896903,1.91479323421431
AC013652.1,0.46143427585965,0.436409771483191
AC087878.1,0.781290711100706,0.74553285712618
AC113146.1,0.021572456416453,0.0235100396474204
C15orf54,0.0302695848417993,0.0284481430859116
AC013652.2,0.00321634519607853,0.00358684705736849
AC109630.1,0.000804758785195764,0.000718083179468902
AC022196.1,0.000804758785195764,0.000359086266834661
THBS1,1.54926350378827,1.60382856039247
AC037198.1,0.0545013002412997,0.0639244669924237
AC037198.2,0.0124235948265545,0.0153605672288217
FSIP1,1.04995765353798,1.07569775040538
AC023908.3,1.60919975193061,1.61980881741764
GPR176,0.064927926194251,0.0566914884856772
AC023908.1,0.0020110558868329,0.0017945382365862
GPR176-DT,0.13917070676919,0.127110680242333
EIF2AK4,5.91332823855621,5.88014123397974
SRP14,9.89297075847473,9.88096921021655
SRP14-AS1,3.16170512803153,3.1101879552663
AC021755.2,0,0
AC021755.3,0.152268313028279,0.135308422480741
BMF,1.64850200120912,1.62097687964747
BMF-AS1,0.00241293088367391,0.00143580911993593
BUB1B,5.43533234236043,5.43997403593189
PAK6,0.157329886034121,0.150271628286774
AC020658.4,0.111123436772589,0.114228456151651
AC020658.3,0.126690599633425,0.136615749253819
C15orf56,0.0060247771682219,0.00609234451784569
PLCB2,3.03524337501275,2.99819037000757
ANKRD63,0.000804758785195764,0.00215317817667045
AC020658.5,0.731253417032485,0.696513814967135
PLCB2-AS1,0.00922773359690706,0.00895045224700307
AC020658.2,0.00882775270752281,0.00966409534126578
INAFM2,1.90397604351772,1.89879896986411
CCDC9B,0.0995246733856141,0.0816801656878661
PHGR1,0.0020110558868329,0.0017945382365862
DISP2,0.300811743170499,0.267386265656419
AC013356.4,0.000804758785195764,0
KNSTRN,5.01174121783924,5.14343246004418
IVD,5.32625855639764,5.34548967434024
BAHD1,2.32300316766522,2.3381600258705
AC013356.3,0.0060247771682219,0.00609234451784569
AC013356.2,0.000804758785195764,0.000718083179468902
CHST14,2.56135547254373,2.50914852436487
AC091045.1,0.0829001398676113,0.0864234435956809
CCDC32,4.94909385023218,4.90966128770348
RPUSD2,3.51667502998937,3.58600896031579
KNL1,5.81009395461483,5.87846954258094
AC022405.1,0.0579852217335348,0.0615175010954003
RAD51-AS1,3.3814323972474,3.402397805237
RAD51,4.51786300181633,4.52417013573237
RMDN3,4.22892007983115,4.35010348427976
GCHFR,6.41584270181025,6.23580434803413
DNAJC17,4.52091675628941,4.52641591130633
C15orf62,0.164170882580947,0.147680454649751
ZFYVE19,3.41427144768203,3.43354452389463
PPP1R14D,0.000402435506041437,0.000718083179468902
SPINT1-AS1,0.41116739198552,0.357879096597469
SPINT1,2.41387157945241,2.31741503581407
RHOV,0.3687810048904,0.362076491560687
AC025166.1,0.0060247771682219,0.0050190926531371
VPS18,2.61042551208797,2.61892140897571
AC020661.1,0.0870742672732669,0.0680413744550938
DLL4,0.0203824117284103,0.0210346350678119
CHAC1,0.936559140048584,0.809223697881454
INO80,4.9750356806267,5.060713977596
AC020661.3,0.196493297845431,0.200203637000849
AC020661.2,0.00361788463621967,0.0046611645326223
INO80-AS1,0.00922773359690706,0.012871127950569
AC020661.4,0.485494679800285,0.513906789363887
EXD1,0.00802745809609658,0.00895045224700307
CHP1,4.06405832128646,4.00063382116495
OIP5-AS1,6.52821239431094,6.51622518591058
OIP5,3.62304401618043,3.65220368736982
NUSAP1,7.6322083186162,7.6873916940732
AC087721.1,0.129268873859889,0.139552910262205
NDUFAF1,4.0918466661541,4.15003384322196
RTF1,7.32602973075039,7.32477317045339
ITPKA,2.24982963631787,2.2747112917781
LTK,0.335037082392255,0.414482201101405
RPAP1,3.73004459575127,3.7389771413784
TYRO3,0.390129856871222,0.422811121912622
AC016134.1,0.0124235948265545,0.0118029090027179
MGA,4.77268577408864,4.78828579975919
AC073657.1,0.0203824117284103,0.0203265957895992
MAPKBP1,2.85233161275583,2.88159345913308
AC020659.2,0.0365619996906341,0.0379241594373504
JMJD7,1.945008106354,1.94858731589639
PLA2G4B,0.807284205245697,0.798526632351876
SPTBN5,0.223633289579263,0.186383360891248
AC020659.1,1.33017729081453,1.29966699951208
EHD4,5.01374844327153,4.90271471370503
AC039056.2,0.0564378507572704,0.060140286875831
EHD4-AS1,0.016010496775004,0.0174909586693253
PLA2G4E-AS1,0.0330258939468585,0.022449672011315
PLA2G4E,0.00361788463621967,0.00287019070441118
AC039056.1,0,0
PLA2G4D,0.000804758785195764,0.00143580911993593
PLA2G4F,0.000804758785195764,0.000359086266834661
VPS39,3.82119357956745,3.77963243719493
AC036103.1,0.0255321973349271,0.0228032144926979
TMEM87A,5.42938566702707,5.4476556141959
GANC,2.71392162642157,2.7317825963663
CAPN3,0.31931678618205,0.321268312408676
ZNF106,6.75298236709176,6.79776964804726
SNAP23,5.52126375601151,5.53323173275279
AC018362.1,1.91094979143415,1.90629141873543
LRRC57,4.08588612538085,4.10566449352851
HAUS2,4.95161938126027,5.02498116469868
AC018362.2,0.303749418371647,0.302462927770915
STARD9,2.18536619010237,2.1287086990325
CDAN1,2.02392685703692,2.01593331611583
AC090510.3,0.0294810997602597,0.0291522086759835
AC090510.2,0.0889676128726479,0.0806617168837732
TTBK2,3.21182797785695,3.19141300192471
AC090510.1,0.49066007087246,0.479547307329168
AC090510.4,0.0172041517272937,0.0196182088524765
UBR1,4.57526297597996,4.61086690422721
AC068724.3,0.021572456416453,0.0182003906346754
TMEM62,2.48065475235096,2.51481500248115
AC068724.1,0.0545013002412997,0.0542724147714264
CCNDBP1,5.75650604583608,5.71713645149685
EPB42,0.00321634519607853,0.00143580911993593
TGM5,1.08415175753004,0.998349977703217
TGM7,0.00241293088367391,0.00143580911993593
AC009852.1,0.00120696990003879,0.00143580911993593
LCMT2,2.25143658633048,2.22056942640034
ADAL,4.22481448350714,4.15459830330477
ZSCAN29,3.2852128466564,3.28987584684046
TUBGCP4,4.47765485872302,4.4789715918734
TP53BP1,4.86572577928905,4.84192747088704
MAP1A,1.61262582830693,1.60418298204666
PPIP5K1,1.6007315068465,1.60748672555152
CKMT1B,0.0183968198914536,0.0203265957895992
STRC,0.0825200742001279,0.0673560385343994
CATSPER2,1.73362629812123,1.64632313002079
AC011330.2,0.801291607654408,0.738016212586113
CKMT1A,0.0294810997602597,0.0256284396983666
PDIA3,8.54834774300658,8.62361310107774
ELL3,0.200351795867138,0.181324799649818
SERF2,10.2610541505273,10.2021594199032
SERINC4,0.152992483025304,0.148328684494176
HYPK,2.00910476597849,2.00604306754921
MFAP1,6.84857112406348,6.81181665360025
WDR76,5.18214520112483,5.21942003627036
FRMD5,0.329602485876174,0.325286817253776
CASC4,5.26429235461125,5.25941357494702
AC090519.2,0.0207792023721355,0.0203265957895992
AC025043.1,0.0020110558868329,0.0046611645326223
CTDSPL2,5.45025838337274,5.49018349899899
AC025430.1,0.0345985666141458,0.0428132544937001
EIF3J-DT,4.22812566679729,4.18083468307266
EIF3J,8.244030776901,8.30175424541319
AC009996.1,0.970230570978499,0.936833622434884
SPG11,4.29974639379115,4.27018536245356
PATL2,2.42523149496001,2.56094622674338
B2M,12.3712068671679,12.4051025095107
TRIM69,5.05994475413016,5.14462077724543
AC122108.2,0.00722671929726788,0.0118029090027179
AC122108.1,0,0
TERB2,0,0.000359086266834661
SORD,4.54776938520843,4.50400504416567
AC091117.2,0.0028146939659842,0.0017945382365862
AC091117.1,0.00160906891309431,0.00143580911993593
DUOX2,0.0756617149686968,0.0918253053303701
DUOXA2,0.00241293088367391,0.00430314758922484
DUOXA1,0.0124235948265545,0.00680740245350938
DUOX1,1.75322008838332,1.72327954706892
AC051619.6,0.683183044785584,0.715009639941964
SHF,2.47957267204354,2.60168933027032
AC051619.4,0.00120696990003879,0.00322856338062023
AC051619.7,0.638118311596773,0.721558243729199
AC051619.8,0.469014520368326,0.473093652412609
AC051619.5,0.739473359099444,0.684944040353808
SLC28A2,0.272767959705864,0.2860624447738
AC051619.11,0.0255321973349271,0.0220960428706441
GATM,0.800136325844368,0.725038716047846
AC025580.3,0.231539599072198,0.224997168428435
SPATA5L1,3.34244187390144,3.44206185358982
C15orf48,3.63219441997038,3.32896232975948
AC025580.1,0.0120244991174927,0.00930731792044373
AC025580.2,0.08934598400328,0.0779423332506001
SLC30A4,0.905310093867807,0.945996965641788
AC090527.1,0,0
AC090527.3,0.372205683632466,0.380125396344103
BLOC1S6,6.20432649626329,6.16061727107025
SQOR,7.2492194027602,7.14655211257658
AC068722.2,0.563279144796808,0.575211090094409
AC068722.1,0.0028146939659842,0.0050190926531371
AC091074.3,0,0
AC091074.2,0.00882775270752281,0.0110903233706589
AC012405.1,0,0
AC073941.1,0,0
SEMA6D,0.0207792023721355,0.0291522086759835
AC084882.1,0.0020110558868329,0.000359086266834661
AC023905.1,0,0
AC009558.1,0,0
AC009558.2,0,0
AC012050.1,0.000402435506041437,0
LINC01491,0,0
AC092078.2,0.0164084915030221,0.0167811776757178
AC092078.1,0,0
AC092078.3,0.0060247771682219,0.00752210615314393
SLC24A5,0.532165850941477,0.52493090630107
MYEF2,5.14320009317438,5.03193545345931
CTXN2,0.107018411989824,0.110241441178196
SLC12A1,0.0144174190096504,0.0203265957895992
AC066612.1,0.00401931234861838,0.00644991778712653
AC066612.2,0.000402435506041437,0
AC023355.1,1.02168943419889,1.05562349755203
DUT,8.54024567886598,8.55670874972227
FBN1,1.0814915038786,1.12510602207536
AC022467.2,0.00241293088367391,0.00358684705736849
AC022467.1,0.00642553581768898,0.0050190926531371
AC084757.3,0.0132214551892937,0.0110903233706589
AC084757.4,0.0357769470865859,0.0326673918477275
CEP152,5.11973036762402,5.11953054145252
AC084757.2,0.281404073610738,0.262903693002926
AC012379.1,0.0275079996496157,0.0291522086759835
AC012379.2,0.016010496775004,0.0182003906346754
SHC4,3.36882504580746,3.08860831412637
EID1,8.47944657164589,8.48737201552003
AC091073.1,0.00762714425092236,0.00430314758922484
SECISBP2L,4.82043295623756,4.78370367033829
AC013452.2,0.0203824117284103,0.0192638849050995
COPS2,6.54345122256638,6.60098377623787
GALK2,4.02166788361942,3.99733197922367
FAM227B,2.09724731976704,2.09135756498985
AC022306.2,0.802215167472967,0.771852455660327
AC022306.3,0.0912363525730675,0.0823587323550119
FGF7,2.19110662951844,2.46845820487698
DTWD1,4.68837271450688,4.76567715768005
ATP8B4,5.05662279473405,4.89475701819624
AC025040.1,0.986572986416812,0.924209203290773
SLC27A2,6.35685382669884,6.32611256764337
HDC,0.517900761545242,0.591032944571845
GABPB1,4.88824407499044,4.97126932359011
GABPB1-IT1,5.04893489669903,5.09303904328143
GABPB1-AS1,6.81225732421143,6.77416891489548
AC022087.1,1.29337395917627,1.26257685910322
USP8,6.36980913140002,6.37666514012514
AC012170.3,0.0020110558868329,0.00107699078236105
AC012170.2,0.0199855119236184,0.0189094739148631
USP50,0.0345985666141458,0.0333694018636474
TRPM7,5.12975513903709,5.14334101047419
AC084756.1,0.0771886148755732,0.060140286875831
SPPL2A,5.75269652776408,5.81074277527101
AC012100.2,0.00682618317343863,0.00287019070441118
AC021752.1,0.189804216042703,0.178788852079045
AP4E1,4.35810176146718,4.29291701813694
MIR4713HG,0,0
TNFAIP8L3,0.358143942880574,0.245135856871723
AC073964.1,0,0
CYP19A1,1.23078350807582,0.93833365957812
AC020891.3,0.000402435506041437,0
AC020891.2,0,0.000359086266834661
GLDN,0.183438454037796,0.080322074117821
AC020891.1,0,0
AC066613.2,0,0
DMXL2,1.88775294689791,1.78731443320924
AC066613.1,0.0112259763385752,0.00930731792044373
SCG3,0.0263228429989485,0.0284481430859116
AC020892.1,0.0060247771682219,0.0046611645326223
AC020892.2,0.000402435506041437,0.00107699078236105
LYSMD2,5.02795577883328,5.02385564693225
TMOD2,1.8064317850315,1.78481521056718
AC026770.1,0.0389145976013853,0.0344217768113081
TMOD3,7.10730140430461,7.09465180762922
AC090971.5,0.0502317168395936,0.0577269939445631
AC090971.2,0.00241293088367391,0.00215317817667045
AC090971.1,0.4423075629236,0.398496297939581
LEO1,6.31771396580262,6.36203032388326
MAPK6,5.14771459872833,5.08646894458523
MAPK6-DT,0.0498429456032475,0.0445553523134677
AC090970.2,0.137708049978254,0.115886465895091
AC090970.1,0.0263228429989485,0.0213885244414332
AC023906.5,0.411772624208834,0.393583767993019
AC023906.2,0.00361788463621967,0.000718083179468902
BCL2L10,0.0676188695811017,0.0622056155042004
GNB5,3.79568361127565,3.76808035189302
AC023906.3,0.0545013002412997,0.0518492780031886
AC023906.4,0.00802745809609658,0.00609234451784569
CERNA1,0.968997394567261,0.985892148077691
MYO5C,0.47220959579604,0.369879104292759
MYO5A,4.65420585660435,4.61526943135396
ARPP19,6.70265085625982,6.69675072558715
AC025917.1,0.181665190568474,0.178471544974449
FAM214A,4.08242149577526,4.0007011270729
AC009754.1,0.365972935614651,0.336706964663118
AC009754.2,0.0148158534003372,0.0178457182590774
ONECUT1,0,0.00215317817667045
AC016044.1,0.000402435506041437,0.000359086266834661
LINC02490,0,0
AC066614.1,0,0
WDR72,0.00401931234861838,0.00322856338062023
AC084759.2,0.0020110558868329,0.0017945382365862
UNC13C,0.0060247771682219,0.00394504177884949
AC025272.1,0,0
AC011912.1,0.751477061422488,0.695848844078168
RSL24D1,7.88673661617193,7.86824704563368
RAB27A,7.18815175248827,7.09712745542863
AC018926.2,2.66208436309835,2.55594706374136
PIGBOS1,5.10943725980173,5.06033731640571
PIGB,2.76674303416001,2.74919369138033
CCPG1,4.77418687365989,4.83434404761568
AC018926.1,0.0227615202740583,0.022449672011315
AC018926.3,0.038130824484251,0.0284481430859116
C15orf65,0.274765502455362,0.32557342545681
DNAAF4,1.26401113508947,1.26362427634103
PYGO1,0.0108265491464034,0.0132270252400112
AC012378.2,0,0
PRTG,0.00442062839543351,0.008236455967549
AC012378.1,0,0
NEDD4,3.15453603001915,3.24451886708924
RFX7,4.25912450101819,4.19760760674703
TEX9,1.08623852099192,1.00641707480298
AC068726.1,0.104025585860658,0.103906046312124
AC084782.1,0.0572117437006128,0.0490749861303912
AC084782.2,0.0164084915030221,0.0118029090027179
MNS1,0.826476524336706,0.79521920677173
AC084782.3,0.0152141777843145,0.0135828347550878
AC090518.1,0.00842766089443276,0.0046611645326223
ZNF280D,4.85052986698172,4.88817478280728
AC090517.2,0.895607150317223,0.855807379564943
AC090517.5,1.09756803706013,1.12872378599603
AC010999.2,0.105522774990728,0.117542572366606
AC010999.1,0.0318452633743513,0.032316258699905
TCF12,4.51910985480294,4.54677944528444
LINC00926,0.410864680633225,0.415559606346152
LINC01413,0.00562390716318881,0.00537693199483168
CGNL1,0.0231576572102714,0.0192638849050995
AC025271.3,0,0
AC025271.2,0,0
AC025271.4,0,0
MYZAP,0.0100273628504638,0.0100207845531081
GCOM1,0.286363031784263,0.2682811112804
POLR2M,3.85793840426306,3.8259253872309
AC090651.1,0.0521740031063989,0.0466430966925171
ALDH1A2,0.142820874207242,0.11522349063527
AC012653.2,0.0120244991174927,0.0125151428434437
AC025431.1,0,0
AQP9,0.345528508329244,0.242102551900157
LIPC,1.18407453299026,1.23507362283799
LIPC-AS1,0.0176018173445527,0.0199724457997387
AC084781.1,0.114845168630693,0.105909704535415
AC084781.2,0.00160906891309431,0.00322856338062023
AC018904.2,0.00722671929726788,0.00930731792044373
AC018904.1,0.0334192228641709,0.0196182088524765
ADAM10,5.42438006978767,5.47861576898234
AC090515.6,0.0020110558868329,0.00251172898451452
AC090515.2,0.275098157517049,0.271557471420269
MINDY2,4.50967024456701,4.49750113224368
AC090515.5,0.0239496049166891,0.0192638849050995
AC090515.4,0.00321634519607853,0.0046611645326223
RNF111,4.14931924306484,4.18843815573198
SLTM,7.50430466533419,7.5729394695035
AC025918.1,0.0120244991174927,0.0146497370868072
CCNB2,6.04043300583166,6.0982527816747
AC092757.3,0.33695029795134,0.332434996134948
AC092757.2,0.0683867895545757,0.0735123730768599
MYO1E,5.15733317388599,5.14290400472281
LDHAL6B,0.0560507485550405,0.0532344258974476
AC092756.1,0.817597546313303,0.811476410608516
AC092868.2,0.765514156235313,0.758540410730356
FAM81A,0.422323293150455,0.422275220787213
GCNT3,0.0124235948265545,0.0182003906346754
GTF2A2,7.52734779716716,7.55696640986425
AC092755.1,0,0
BNIP2,5.91957229927705,5.93785513363185
AC092755.2,0.0521740031063989,0.0504627989345264
AC092079.2,0.0100273628504638,0.00966409534126578
FOXB1,1.9638054853671,1.77844346456363
AC009654.1,0.138073853220859,0.102234202793617
AC037433.1,0,0
ANXA2,8.19755412859955,8.19774979933326
ICE2,5.06457065676756,5.11031738748341
RORA-AS1,1.22941088694234,1.20204932585402
RORA,6.16560793865895,6.22882541685941
AC107241.1,0.209779132177247,0.200203637000849
AC009560.1,0.320284191724907,0.339547932195293
AC009560.3,0.0416544551822139,0.0424645823511344
AC009560.4,0.11261328183144,0.14670756343988
RORA-AS2,0.00321634519607853,0.00251172898451452
AC022898.1,0.00241293088367391,0.0050190926531371
AC022898.2,0.00160906891309431,0.00680740245350938
AC012404.1,0,0
AC012404.2,0,0
AC107905.1,0,0
AC104574.2,0.029086695559719,0.0249226519116759
AC104574.1,0,0
AC018618.1,0.0120244991174927,0.00680740245350938
LINC02349,0.00160906891309431,0.00107699078236105
AC009554.1,0.0183968198914536,0.0245696284953965
VPS13C,6.25566661809843,6.25909858763499
AC009554.2,0.0568248491205631,0.0560007383702144
AC104590.1,0.235305615585579,0.221613218961233
C2CD4A,1.22252812340545,0.694517982092741
C2CD4B,1.60205795109513,1.17208142291121
AC126323.2,0.0124235948265545,0.00644991778712653
AC126323.3,0,0
AC126323.6,0,0
AC126323.5,0,0
AC032011.1,0.0695379036527022,0.060140286875831
TLN2,0.662734734025414,0.627986809682534
AC100839.1,0.00160906891309431,0.00107699078236105
AC100839.2,0.000402435506041437,0.000359086266834661
AC103740.1,0.0108265491464034,0.0135828347550878
AC103740.2,0,0
TPM1,4.52089922443111,4.82731521846447
TPM1-AS,0.0104270113374613,0.0125151428434437
AC079328.2,0.0020110558868329,0.00322856338062023
AC087612.1,0,0.000359086266834661
LACTB,6.06096752449537,6.05371797099678
RPS27L,8.55874721599823,8.47549511316416
RAB8B,7.31629687119973,7.40515532654175
APH1B,3.28236125402947,3.23004730851033
CA12,0.777304009166266,0.433753452855728
LINC02568,0.00882775270752281,0.008236455967549
AC007950.1,0.014018874551475,0.0139385565390829
AC007950.2,0.453226146377868,0.413673618815889
USP3,5.80254181831163,5.84265869541513
USP3-AS1,1.42105978363037,1.49183451812614
FBXL22,1.89437236381811,1.89223519185617
HERC1,4.87722060628329,4.86372623421898
AC073167.1,0.0699214043393682,0.0676987471898785
DAPK2,3.47511279995781,3.49353976596812
AC015914.1,0.00882775270752281,0.0100207845531081
CIAO2A,6.15497175914158,6.1371588894562
SNX1,5.71291006517021,5.7538580441313
SNX22,0.847655204176037,0.857394026525576
PPIB,9.39444027507044,9.42249511038494
CSNK1G1,5.06900192872309,5.05355135855112
PCLAF,7.5647359913652,7.56423329687591
TRIP4,4.16077358331177,4.19975898055107
ZNF609,4.7840522292752,4.73455674946744
AC091231.1,0.066466222670956,0.0697532912789915
OAZ2,4.51464430517709,4.50356180618295
AC100830.3,0.455869570042012,0.430026370909553
AC100830.2,0.0980212433821846,0.100225429855104
AC100830.1,0.228107395841614,0.21234371861249
RBPMS2,0.0338124445755478,0.0312623461976923
PIF1,4.58693287939734,4.66997270164312
PLEKHO2,2.82077806881434,2.77481763355521
AC069368.2,0.221218395963063,0.214511935218463
ANKDD1A,2.92005011638197,2.56374306924293
AC103691.2,0.0572117437006128,0.0483805787751649
AC103691.1,2.38148685254154,2.41478185709024
SPG21,4.97003603979924,4.93819595791052
MTFMT,4.03891094265546,4.06776822572785
SLC51B,0.00482183283877238,0.0046611645326223
AC013553.3,0.000804758785195764,0
RASL12,0.000402435506041437,0.000718083179468902
KBTBD13,0.0060247771682219,0.00251172898451452
AC013553.4,0.0326324577651392,0.0280959813993724
UBAP1L,1.58927346025871,1.53175562621791
PDCD7,6.38392205073289,6.43466057787382
CLPX,5.26753515690819,5.33027912571987
CILP,0.00802745809609658,0.00966409534126578
PARP16,2.69633126216922,2.65352230964745
IGDCC3,0.00642553581768898,0.0071647985608931
IGDCC4,0.0294810997602597,0.0228032144926979
DPP8,4.95193151101019,4.91903390271347
HACD3,5.89972061825929,5.94710515012212
INTS14,3.91137169762949,3.95572090887228
SLC24A1,1.59940384191465,1.57964145964855
AC011939.3,0.180245008824778,0.17624843900736
DENND4A,5.47700065175718,5.52695201202042
RAB11A,6.22423731374807,6.22400504041634
AC011939.2,1.83728383537494,1.78585707953691
MEGF11,0.181310276175398,0.162516544754523
AC055855.2,0.00682618317343863,0.00573468260173569
DIS3L,3.88663142645832,3.94433491587072
AC055855.1,0.0595309348460313,0.0449035195833122
TIPIN,5.55320209199693,5.67132509453687
MAP2K1,5.70934511042045,5.66018290809375
AC116913.1,1.32681171509077,1.33411913231153
SNAPC5,4.92790929324175,4.98437547967929
RPL4,9.98787745721319,10.017867560298
ZWILCH,4.37408678224562,4.4068203060996
LCTL,0.907672031906889,0.908989121859924
LINC01169,0.000402435506041437,0.000359086266834661
SMAD6,0.0687705963145684,0.0553096573710405
AC013564.1,0.00962760362407471,0.0050190926531371
AC110048.2,0.000402435506041437,0.000359086266834661
AC093334.1,0,0
LINC02206,0.00160906891309431,0
AC087482.1,0.229481257123483,0.263801322443931
SMAD3,4.80242938833285,4.83586643958582
